Date,Region,Indicator,Value
2003-12-31,DOM,MCV1_measles_coverage_pct,83.0
2003-12-31,DZA,BCG_coverage_pct,98.0
2003-12-31,DZA,DTP3_coverage_pct,87.0
2003-12-31,DZA,HepB3_coverage_pct,0.0
2003-12-31,DZA,MCV1_measles_coverage_pct,84.0
2003-12-31,ECU,BCG_coverage_pct,99.0
2003-12-31,ECU,DTP3_coverage_pct,87.0
2003-12-31,ECU,HepB3_coverage_pct,82.0
2003-12-31,ECU,MCV1_measles_coverage_pct,99.0
2003-12-31,EGY,BCG_coverage_pct,98.0
2003-12-31,EGY,DTP3_coverage_pct,98.0
2003-12-31,EGY,HepB3_coverage_pct,98.0
2003-12-31,EGY,MCV1_measles_coverage_pct,98.0
2003-12-31,ERI,BCG_coverage_pct,97.0
2003-12-31,ERI,DTP3_coverage_pct,93.0
2003-12-31,ERI,HepB3_coverage_pct,91.0
2003-12-31,ERI,MCV1_measles_coverage_pct,92.0
2003-12-31,ESP,DTP3_coverage_pct,98.0
2003-12-31,ESP,HepB3_coverage_pct,81.0
2003-12-31,ESP,MCV1_measles_coverage_pct,98.0
2003-12-31,EST,BCG_coverage_pct,99.0
2003-12-31,EST,DTP3_coverage_pct,94.0
2003-12-31,EST,HepB3_coverage_pct,0.0
2003-12-31,EST,MCV1_measles_coverage_pct,95.0
2003-12-31,ETH,BCG_coverage_pct,61.0
2003-12-31,ETH,DTP3_coverage_pct,37.0
2003-12-31,ETH,HepB3_coverage_pct,0.0
2003-12-31,ETH,MCV1_measles_coverage_pct,33.0
2003-12-31,FIN,BCG_coverage_pct,98.0
2003-12-31,FIN,DTP3_coverage_pct,98.0
2003-12-31,FIN,HepB3_coverage_pct,0.0
2003-12-31,FIN,MCV1_measles_coverage_pct,97.0
2003-12-31,FJI,BCG_coverage_pct,97.0
2003-12-31,FJI,DTP3_coverage_pct,94.0
2003-12-31,FJI,HepB3_coverage_pct,99.0
2003-12-31,FJI,MCV1_measles_coverage_pct,86.0
2003-12-31,FRA,BCG_coverage_pct,84.0
2003-12-31,FRA,DTP3_coverage_pct,97.0
2003-12-31,FRA,HepB3_coverage_pct,28.0
2003-12-31,FRA,MCV1_measles_coverage_pct,87.0
2003-12-31,FSM,BCG_coverage_pct,64.0
2003-12-31,FSM,DTP3_coverage_pct,92.0
2003-12-31,FSM,HepB3_coverage_pct,89.0
2003-12-31,FSM,MCV1_measles_coverage_pct,91.0
2003-12-31,GAB,BCG_coverage_pct,91.0
2003-12-31,GAB,DTP3_coverage_pct,45.0
2003-12-31,GAB,HepB3_coverage_pct,0.0
2003-12-31,GAB,MCV1_measles_coverage_pct,55.0
2003-12-31,GBR,DTP3_coverage_pct,91.0
2003-12-31,GBR,HepB3_coverage_pct,0.0
2003-12-31,GBR,MCV1_measles_coverage_pct,82.0
2003-12-31,GEO,BCG_coverage_pct,87.0
2003-12-31,GEO,DTP3_coverage_pct,75.0
2003-12-31,GEO,HepB3_coverage_pct,48.0
2003-12-31,GEO,MCV1_measles_coverage_pct,76.0
2003-12-31,GHA,BCG_coverage_pct,92.0
2003-12-31,GHA,DTP3_coverage_pct,80.0
2003-12-31,GHA,HepB3_coverage_pct,80.0
2003-12-31,GHA,MCV1_measles_coverage_pct,80.0
2003-12-31,GIN,BCG_coverage_pct,80.0
2003-12-31,GIN,DTP3_coverage_pct,57.0
2003-12-31,GIN,HepB3_coverage_pct,0.0
2003-12-31,GIN,MCV1_measles_coverage_pct,48.0
2003-12-31,GMB,BCG_coverage_pct,99.0
2003-12-31,GMB,DTP3_coverage_pct,87.0
2003-12-31,GMB,HepB3_coverage_pct,94.0
2003-12-31,GMB,MCV1_measles_coverage_pct,90.0
2003-12-31,GNB,BCG_coverage_pct,84.0
2003-12-31,GNB,DTP3_coverage_pct,60.0
2003-12-31,GNB,HepB3_coverage_pct,0.0
2003-12-31,GNB,MCV1_measles_coverage_pct,74.0
2003-12-31,GNQ,BCG_coverage_pct,72.0
2003-12-31,GNQ,DTP3_coverage_pct,41.0
2003-12-31,GNQ,HepB3_coverage_pct,0.0
2003-12-31,GNQ,MCV1_measles_coverage_pct,48.0
2003-12-31,GRC,DTP3_coverage_pct,94.0
2003-12-31,GRC,HepB3_coverage_pct,92.0
2003-12-31,GRC,MCV1_measles_coverage_pct,94.0
2003-12-31,GRD,DTP3_coverage_pct,97.0
2003-12-31,GRD,HepB3_coverage_pct,97.0
2003-12-31,GRD,MCV1_measles_coverage_pct,99.0
2003-12-31,GTM,BCG_coverage_pct,97.0
2003-12-31,GTM,DTP3_coverage_pct,84.0
2003-12-31,GTM,HepB3_coverage_pct,0.0
2003-12-31,GTM,MCV1_measles_coverage_pct,94.0
2003-12-31,GUY,BCG_coverage_pct,95.0
2003-12-31,GUY,DTP3_coverage_pct,90.0
2003-12-31,GUY,HepB3_coverage_pct,90.0
2003-12-31,GUY,MCV1_measles_coverage_pct,89.0
2003-12-31,HND,BCG_coverage_pct,91.0
2003-12-31,HND,DTP3_coverage_pct,92.0
2003-12-31,HND,HepB3_coverage_pct,91.0
2003-12-31,HND,MCV1_measles_coverage_pct,95.0
2003-12-31,HRV,BCG_coverage_pct,98.0
2003-12-31,HRV,DTP3_coverage_pct,94.0
2003-12-31,HRV,HepB3_coverage_pct,0.0
2003-12-31,HRV,MCV1_measles_coverage_pct,94.0
2003-12-31,HTI,BCG_coverage_pct,74.0
2003-12-31,HTI,DTP3_coverage_pct,54.0
2003-12-31,HTI,HepB3_coverage_pct,0.0
2003-12-31,HTI,MCV1_measles_coverage_pct,53.0
2003-12-31,HUN,BCG_coverage_pct,99.0
2003-12-31,HUN,DTP3_coverage_pct,99.0
2003-12-31,HUN,HepB3_coverage_pct,0.0
2003-12-31,HUN,MCV1_measles_coverage_pct,99.0
2003-12-31,IDN,BCG_coverage_pct,83.0
2003-12-31,IDN,DTP3_coverage_pct,71.0
2003-12-31,IDN,HepB3_coverage_pct,64.0
2003-12-31,IDN,MCV1_measles_coverage_pct,74.0
2003-12-31,IND,BCG_coverage_pct,77.0
2003-12-31,IND,DTP3_coverage_pct,61.0
2003-12-31,IND,HepB3_coverage_pct,0.0
2003-12-31,IND,MCV1_measles_coverage_pct,60.0
2003-12-31,IRL,BCG_coverage_pct,90.0
2003-12-31,IRL,DTP3_coverage_pct,86.0
2003-12-31,IRL,HepB3_coverage_pct,0.0
2003-12-31,IRL,MCV1_measles_coverage_pct,78.0
2003-12-31,IRN,BCG_coverage_pct,99.0
2003-12-31,IRN,DTP3_coverage_pct,99.0
2003-12-31,IRN,HepB3_coverage_pct,98.0
2003-12-31,IRN,MCV1_measles_coverage_pct,99.0
2003-12-31,IRQ,BCG_coverage_pct,94.0
2003-12-31,IRQ,DTP3_coverage_pct,75.0
2003-12-31,IRQ,HepB3_coverage_pct,63.0
2003-12-31,IRQ,MCV1_measles_coverage_pct,73.0
2003-12-31,ISL,DTP3_coverage_pct,97.0
2003-12-31,ISL,HepB3_coverage_pct,0.0
2003-12-31,ISL,MCV1_measles_coverage_pct,93.0
2003-12-31,ISR,DTP3_coverage_pct,93.0
2003-12-31,ISR,HepB3_coverage_pct,98.0
2003-12-31,ISR,MCV1_measles_coverage_pct,96.0
2003-12-31,ITA,DTP3_coverage_pct,96.0
2003-12-31,ITA,HepB3_coverage_pct,95.0
2003-12-31,ITA,MCV1_measles_coverage_pct,84.0
2003-12-31,JAM,BCG_coverage_pct,88.0
2003-12-31,JAM,DTP3_coverage_pct,94.0
2003-12-31,JAM,HepB3_coverage_pct,36.0
2003-12-31,JAM,MCV1_measles_coverage_pct,78.0
2003-12-31,JOR,BCG_coverage_pct,67.0
2003-12-31,JOR,DTP3_coverage_pct,97.0
2003-12-31,JOR,HepB3_coverage_pct,97.0
2003-12-31,JOR,MCV1_measles_coverage_pct,96.0
2003-12-31,JPN,DTP3_coverage_pct,97.0
2003-12-31,JPN,HepB3_coverage_pct,0.0
2003-12-31,JPN,MCV1_measles_coverage_pct,98.0
2003-12-31,KAZ,BCG_coverage_pct,99.0
2003-12-31,KAZ,DTP3_coverage_pct,99.0
2003-12-31,KAZ,HepB3_coverage_pct,99.0
2003-12-31,KAZ,MCV1_measles_coverage_pct,99.0
2003-12-31,KEN,BCG_coverage_pct,87.0
2003-12-31,KEN,DTP3_coverage_pct,73.0
2003-12-31,KEN,HepB3_coverage_pct,73.0
2003-12-31,KEN,MCV1_measles_coverage_pct,72.0
2003-12-31,KGZ,BCG_coverage_pct,99.0
2003-12-31,KGZ,DTP3_coverage_pct,98.0
2003-12-31,KGZ,HepB3_coverage_pct,99.0
2003-12-31,KGZ,MCV1_measles_coverage_pct,99.0
2003-12-31,KHM,BCG_coverage_pct,76.0
2003-12-31,KHM,DTP3_coverage_pct,69.0
2003-12-31,KHM,HepB3_coverage_pct,0.0
2003-12-31,KHM,MCV1_measles_coverage_pct,65.0
2003-12-31,KIR,BCG_coverage_pct,91.0
2003-12-31,KIR,DTP3_coverage_pct,70.0
2003-12-31,KIR,HepB3_coverage_pct,73.0
2003-12-31,KIR,MCV1_measles_coverage_pct,72.0
2003-12-31,KNA,BCG_coverage_pct,99.0
2003-12-31,KNA,DTP3_coverage_pct,99.0
2003-12-31,KNA,HepB3_coverage_pct,99.0
2003-12-31,KNA,MCV1_measles_coverage_pct,98.0
2003-12-31,KOR,BCG_coverage_pct,87.0
2003-12-31,KOR,DTP3_coverage_pct,97.0
2003-12-31,KOR,HepB3_coverage_pct,91.0
2003-12-31,KOR,MCV1_measles_coverage_pct,96.0
2003-12-31,KWT,DTP3_coverage_pct,99.0
2003-12-31,KWT,HepB3_coverage_pct,99.0
2003-12-31,KWT,MCV1_measles_coverage_pct,97.0
2003-12-31,LAO,BCG_coverage_pct,65.0
2003-12-31,LAO,DTP3_coverage_pct,49.0
2003-12-31,LAO,HepB3_coverage_pct,50.0
2003-12-31,LAO,MCV1_measles_coverage_pct,42.0
2003-12-31,LBN,DTP3_coverage_pct,74.0
2003-12-31,LBN,HepB3_coverage_pct,74.0
2003-12-31,LBN,MCV1_measles_coverage_pct,53.0
2003-12-31,LBR,BCG_coverage_pct,64.0
2003-12-31,LBR,DTP3_coverage_pct,35.0
2003-12-31,LBR,HepB3_coverage_pct,0.0
2003-12-31,LBR,MCV1_measles_coverage_pct,47.0
2003-12-31,LBY,BCG_coverage_pct,99.0
2003-12-31,LBY,DTP3_coverage_pct,95.0
2003-12-31,LBY,HepB3_coverage_pct,96.0
2003-12-31,LBY,MCV1_measles_coverage_pct,96.0
2003-12-31,LCA,BCG_coverage_pct,95.0
2003-12-31,LCA,DTP3_coverage_pct,90.0
2003-12-31,LCA,HepB3_coverage_pct,84.0
2003-12-31,LCA,MCV1_measles_coverage_pct,90.0
2003-12-31,LKA,BCG_coverage_pct,99.0
2003-12-31,LKA,DTP3_coverage_pct,99.0
2003-12-31,LKA,HepB3_coverage_pct,32.0
2003-12-31,LKA,MCV1_measles_coverage_pct,99.0
2003-12-31,LSO,BCG_coverage_pct,96.0
2003-12-31,LSO,DTP3_coverage_pct,90.0
2003-12-31,LSO,HepB3_coverage_pct,17.0
2003-12-31,LSO,MCV1_measles_coverage_pct,85.0
2003-12-31,LTU,BCG_coverage_pct,99.0
2003-12-31,LTU,DTP3_coverage_pct,94.0
2003-12-31,LTU,HepB3_coverage_pct,95.0
2003-12-31,LTU,MCV1_measles_coverage_pct,98.0
2003-12-31,LUX,DTP3_coverage_pct,98.0
2003-12-31,LUX,HepB3_coverage_pct,95.0
2003-12-31,LUX,MCV1_measles_coverage_pct,95.0
2003-12-31,LVA,BCG_coverage_pct,97.0
2003-12-31,LVA,DTP3_coverage_pct,98.0
2003-12-31,LVA,HepB3_coverage_pct,98.0
2003-12-31,LVA,MCV1_measles_coverage_pct,98.0
2003-12-31,MAR,BCG_coverage_pct,92.0
2003-12-31,MAR,DTP3_coverage_pct,91.0
2003-12-31,MAR,HepB3_coverage_pct,90.0
2003-12-31,MAR,MCV1_measles_coverage_pct,90.0
2003-12-31,MCO,BCG_coverage_pct,89.0
2003-12-31,MCO,DTP3_coverage_pct,99.0
2003-12-31,MCO,HepB3_coverage_pct,99.0
2003-12-31,MCO,MCV1_measles_coverage_pct,97.0
2003-12-31,MDA,BCG_coverage_pct,99.0
2003-12-31,MDA,DTP3_coverage_pct,98.0
2003-12-31,MDA,HepB3_coverage_pct,99.0
2003-12-31,MDA,MCV1_measles_coverage_pct,96.0
2003-12-31,MDG,BCG_coverage_pct,77.0
2003-12-31,MDG,DTP3_coverage_pct,66.0
2003-12-31,MDG,HepB3_coverage_pct,61.0
2003-12-31,MDG,MCV1_measles_coverage_pct,65.0
2003-12-31,MDV,BCG_coverage_pct,98.0
2003-12-31,MDV,DTP3_coverage_pct,98.0
2003-12-31,MDV,HepB3_coverage_pct,98.0
2003-12-31,MDV,MCV1_measles_coverage_pct,96.0
2003-12-31,MEX,BCG_coverage_pct,99.0
2003-12-31,MEX,DTP3_coverage_pct,98.0
2003-12-31,MEX,HepB3_coverage_pct,98.0
2003-12-31,MEX,MCV1_measles_coverage_pct,96.0
2003-12-31,MHL,BCG_coverage_pct,93.0
2003-12-31,MHL,DTP3_coverage_pct,68.0
2003-12-31,MHL,HepB3_coverage_pct,74.0
2003-12-31,MHL,MCV1_measles_coverage_pct,90.0
2003-12-31,MKD,BCG_coverage_pct,95.0
2003-12-31,MKD,DTP3_coverage_pct,96.0
2003-12-31,MKD,HepB3_coverage_pct,0.0
2003-12-31,MKD,MCV1_measles_coverage_pct,96.0
2003-12-31,MLI,BCG_coverage_pct,74.0
2003-12-31,MLI,DTP3_coverage_pct,63.0
2003-12-31,MLI,HepB3_coverage_pct,79.0
2003-12-31,MLI,MCV1_measles_coverage_pct,57.0
2003-12-31,MLT,DTP3_coverage_pct,94.0
2003-12-31,MLT,HepB3_coverage_pct,89.0
2003-12-31,MLT,MCV1_measles_coverage_pct,90.0
2003-12-31,MMR,BCG_coverage_pct,80.0
2003-12-31,MMR,DTP3_coverage_pct,78.0
2003-12-31,MMR,HepB3_coverage_pct,8.0
2003-12-31,MMR,MCV1_measles_coverage_pct,80.0
2003-12-31,MNG,BCG_coverage_pct,98.0
2003-12-31,MNG,DTP3_coverage_pct,98.0
2003-12-31,MNG,HepB3_coverage_pct,98.0
2003-12-31,MNG,MCV1_measles_coverage_pct,98.0
2003-12-31,MOZ,BCG_coverage_pct,90.0
2003-12-31,MOZ,DTP3_coverage_pct,85.0
2003-12-31,MOZ,HepB3_coverage_pct,76.0
2003-12-31,MOZ,MCV1_measles_coverage_pct,80.0
2003-12-31,MRT,BCG_coverage_pct,96.0
2003-12-31,MRT,DTP3_coverage_pct,76.0
2003-12-31,MRT,HepB3_coverage_pct,0.0
2003-12-31,MRT,MCV1_measles_coverage_pct,84.0
2003-12-31,MUS,BCG_coverage_pct,99.0
2003-12-31,MUS,DTP3_coverage_pct,99.0
2003-12-31,MUS,HepB3_coverage_pct,97.0
2003-12-31,MUS,MCV1_measles_coverage_pct,91.0
2003-12-31,MWI,BCG_coverage_pct,91.0
2003-12-31,MWI,DTP3_coverage_pct,84.0
2003-12-31,MWI,HepB3_coverage_pct,84.0
2003-12-31,MWI,MCV1_measles_coverage_pct,77.0
2003-12-31,MYS,BCG_coverage_pct,99.0
2003-12-31,MYS,DTP3_coverage_pct,96.0
2003-12-31,MYS,HepB3_coverage_pct,95.0
2003-12-31,MYS,MCV1_measles_coverage_pct,93.0
2003-12-31,NAM,BCG_coverage_pct,92.0
2003-12-31,NAM,DTP3_coverage_pct,79.0
2003-12-31,NAM,HepB3_coverage_pct,0.0
2003-12-31,NAM,MCV1_measles_coverage_pct,70.0
2003-12-31,NER,BCG_coverage_pct,58.0
2003-12-31,NER,DTP3_coverage_pct,41.0
2003-12-31,NER,HepB3_coverage_pct,0.0
2003-12-31,NER,MCV1_measles_coverage_pct,43.0
2003-12-31,NGA,BCG_coverage_pct,42.0
2003-12-31,NGA,DTP3_coverage_pct,29.0
2003-12-31,NGA,HepB3_coverage_pct,0.0
2003-12-31,NGA,MCV1_measles_coverage_pct,34.0
2003-12-31,NIC,BCG_coverage_pct,94.0
2003-12-31,NIC,DTP3_coverage_pct,86.0
2003-12-31,NIC,HepB3_coverage_pct,86.0
2003-12-31,NIC,MCV1_measles_coverage_pct,93.0
2003-12-31,NIU,BCG_coverage_pct,99.0
2003-12-31,NIU,DTP3_coverage_pct,95.0
2003-12-31,NIU,HepB3_coverage_pct,95.0
2003-12-31,NIU,MCV1_measles_coverage_pct,86.0
2003-12-31,NLD,DTP3_coverage_pct,98.0
2003-12-31,NLD,HepB3_coverage_pct,0.0
2003-12-31,NLD,MCV1_measles_coverage_pct,96.0
2003-12-31,NOR,DTP3_coverage_pct,92.0
2003-12-31,NOR,HepB3_coverage_pct,0.0
2003-12-31,NOR,MCV1_measles_coverage_pct,86.0
2003-12-31,NPL,BCG_coverage_pct,91.0
2003-12-31,NPL,DTP3_coverage_pct,78.0
2003-12-31,NPL,HepB3_coverage_pct,2.0
2003-12-31,NPL,MCV1_measles_coverage_pct,75.0
2003-12-31,NRU,BCG_coverage_pct,97.0
2003-12-31,NRU,DTP3_coverage_pct,80.0
2003-12-31,NRU,HepB3_coverage_pct,77.0
2003-12-31,NRU,MCV1_measles_coverage_pct,53.0
2003-12-31,NZL,DTP3_coverage_pct,90.0
2003-12-31,NZL,HepB3_coverage_pct,89.0
2003-12-31,NZL,MCV1_measles_coverage_pct,84.0
2003-12-31,OMN,BCG_coverage_pct,98.0
2003-12-31,OMN,DTP3_coverage_pct,99.0
2003-12-31,OMN,HepB3_coverage_pct,99.0
2003-12-31,OMN,MCV1_measles_coverage_pct,98.0
2003-12-31,PAK,BCG_coverage_pct,76.0
2003-12-31,PAK,DTP3_coverage_pct,66.0
2003-12-31,PAK,HepB3_coverage_pct,62.0
2003-12-31,PAK,MCV1_measles_coverage_pct,62.0
2003-12-31,PAN,BCG_coverage_pct,99.0
2003-12-31,PAN,DTP3_coverage_pct,98.0
2003-12-31,PAN,HepB3_coverage_pct,98.0
2003-12-31,PAN,MCV1_measles_coverage_pct,95.0
2003-12-31,PER,BCG_coverage_pct,94.0
2003-12-31,PER,DTP3_coverage_pct,94.0
2003-12-31,PER,HepB3_coverage_pct,65.0
2003-12-31,PER,MCV1_measles_coverage_pct,95.0
2003-12-31,PHL,BCG_coverage_pct,86.0
2003-12-31,PHL,DTP3_coverage_pct,84.0
2003-12-31,PHL,HepB3_coverage_pct,52.0
2003-12-31,PHL,MCV1_measles_coverage_pct,87.0
2003-12-31,PLW,DTP3_coverage_pct,99.0
2003-12-31,PLW,HepB3_coverage_pct,99.0
2003-12-31,PLW,MCV1_measles_coverage_pct,99.0
2003-12-31,PNG,BCG_coverage_pct,89.0
2003-12-31,PNG,DTP3_coverage_pct,68.0
2003-12-31,PNG,HepB3_coverage_pct,67.0
2003-12-31,PNG,MCV1_measles_coverage_pct,77.0
2003-12-31,POL,BCG_coverage_pct,93.0
2003-12-31,POL,DTP3_coverage_pct,99.0
2003-12-31,POL,HepB3_coverage_pct,97.0
2003-12-31,POL,MCV1_measles_coverage_pct,97.0
2003-12-31,PRK,BCG_coverage_pct,88.0
2003-12-31,PRK,DTP3_coverage_pct,68.0
2003-12-31,PRK,HepB3_coverage_pct,27.0
2003-12-31,PRK,MCV1_measles_coverage_pct,95.0
2003-12-31,PRT,BCG_coverage_pct,81.0
2003-12-31,PRT,DTP3_coverage_pct,99.0
2003-12-31,PRT,HepB3_coverage_pct,94.0
2003-12-31,PRT,MCV1_measles_coverage_pct,96.0
2003-12-31,PRY,BCG_coverage_pct,88.0
2003-12-31,PRY,DTP3_coverage_pct,86.0
2003-12-31,PRY,HepB3_coverage_pct,86.0
2003-12-31,PRY,MCV1_measles_coverage_pct,91.0
2003-12-31,PSE,BCG_coverage_pct,99.0
2003-12-31,PSE,DTP3_coverage_pct,98.0
2003-12-31,PSE,HepB3_coverage_pct,97.0
2003-12-31,PSE,MCV1_measles_coverage_pct,99.0
2003-12-31,QAT,BCG_coverage_pct,99.0
2003-12-31,QAT,DTP3_coverage_pct,92.0
2003-12-31,QAT,HepB3_coverage_pct,93.0
2003-12-31,QAT,MCV1_measles_coverage_pct,93.0
2003-12-31,ROU,BCG_coverage_pct,99.0
2003-12-31,ROU,DTP3_coverage_pct,97.0
2003-12-31,ROU,HepB3_coverage_pct,98.0
2003-12-31,ROU,MCV1_measles_coverage_pct,97.0
2003-12-31,RUS,BCG_coverage_pct,97.0
2003-12-31,RUS,DTP3_coverage_pct,96.0
2003-12-31,RUS,HepB3_coverage_pct,94.0
2003-12-31,RUS,MCV1_measles_coverage_pct,98.0
2003-12-31,RWA,BCG_coverage_pct,96.0
2003-12-31,RWA,DTP3_coverage_pct,96.0
2003-12-31,RWA,HepB3_coverage_pct,96.0
2003-12-31,RWA,MCV1_measles_coverage_pct,90.0
2003-12-31,SAU,BCG_coverage_pct,94.0
2003-12-31,SAU,DTP3_coverage_pct,95.0
2003-12-31,SAU,HepB3_coverage_pct,95.0
2003-12-31,SAU,MCV1_measles_coverage_pct,96.0
2003-12-31,SDN,BCG_coverage_pct,69.0
2003-12-31,SDN,DTP3_coverage_pct,69.0
2003-12-31,SDN,HepB3_coverage_pct,0.0
2003-12-31,SDN,MCV1_measles_coverage_pct,65.0
2003-12-31,SEN,BCG_coverage_pct,77.0
2003-12-31,SEN,DTP3_coverage_pct,73.0
2003-12-31,SEN,HepB3_coverage_pct,0.0
2003-12-31,SEN,MCV1_measles_coverage_pct,60.0
2003-12-31,SGP,BCG_coverage_pct,99.0
2003-12-31,SGP,DTP3_coverage_pct,96.0
2003-12-31,SGP,HepB3_coverage_pct,95.0
2003-12-31,SGP,MCV1_measles_coverage_pct,93.0
2003-12-31,SLB,BCG_coverage_pct,93.0
2003-12-31,SLB,DTP3_coverage_pct,84.0
2003-12-31,SLB,HepB3_coverage_pct,79.0
2003-12-31,SLB,MCV1_measles_coverage_pct,82.0
2003-12-31,SLE,BCG_coverage_pct,89.0
2003-12-31,SLE,DTP3_coverage_pct,73.0
2003-12-31,SLE,HepB3_coverage_pct,0.0
2003-12-31,SLE,MCV1_measles_coverage_pct,73.0
2003-12-31,SLV,BCG_coverage_pct,91.0
2003-12-31,SLV,DTP3_coverage_pct,94.0
2003-12-31,SLV,HepB3_coverage_pct,94.0
2003-12-31,SLV,MCV1_measles_coverage_pct,90.0
2003-12-31,SMR,DTP3_coverage_pct,96.0
2003-12-31,SMR,HepB3_coverage_pct,96.0
2003-12-31,SMR,MCV1_measles_coverage_pct,94.0
2003-12-31,SOM,BCG_coverage_pct,65.0
2003-12-31,SOM,DTP3_coverage_pct,40.0
2003-12-31,SOM,HepB3_coverage_pct,0.0
2003-12-31,SOM,MCV1_measles_coverage_pct,40.0
2003-12-31,SRB,BCG_coverage_pct,94.0
2003-12-31,SRB,DTP3_coverage_pct,89.0
2003-12-31,SRB,HepB3_coverage_pct,0.0
2003-12-31,SRB,MCV1_measles_coverage_pct,87.0
2003-12-31,STP,BCG_coverage_pct,99.0
2003-12-31,STP,DTP3_coverage_pct,94.0
2003-12-31,STP,HepB3_coverage_pct,43.0
2003-12-31,STP,MCV1_measles_coverage_pct,87.0
2003-12-31,SUR,DTP3_coverage_pct,75.0
2003-12-31,SUR,HepB3_coverage_pct,0.0
2003-12-31,SUR,MCV1_measles_coverage_pct,69.0
2003-12-31,SVK,BCG_coverage_pct,98.0
2003-12-31,SVK,DTP3_coverage_pct,99.0
2003-12-31,SVK,HepB3_coverage_pct,99.0
2003-12-31,SVK,MCV1_measles_coverage_pct,99.0
2003-12-31,SVN,BCG_coverage_pct,97.0
2003-12-31,SVN,DTP3_coverage_pct,95.0
2003-12-31,SVN,HepB3_coverage_pct,0.0
2003-12-31,SVN,MCV1_measles_coverage_pct,94.0
2003-12-31,SWE,BCG_coverage_pct,17.0
2003-12-31,SWE,DTP3_coverage_pct,99.0
2003-12-31,SWE,HepB3_coverage_pct,0.0
2003-12-31,SWE,MCV1_measles_coverage_pct,95.0
2003-12-31,SWZ,BCG_coverage_pct,91.0
2003-12-31,SWZ,DTP3_coverage_pct,85.0
2003-12-31,SWZ,HepB3_coverage_pct,90.0
2003-12-31,SWZ,MCV1_measles_coverage_pct,93.0
2003-12-31,SYC,BCG_coverage_pct,99.0
2003-12-31,SYC,DTP3_coverage_pct,99.0
2003-12-31,SYC,HepB3_coverage_pct,99.0
2003-12-31,SYC,MCV1_measles_coverage_pct,99.0
2003-12-31,SYR,BCG_coverage_pct,90.0
2003-12-31,SYR,DTP3_coverage_pct,85.0
2003-12-31,SYR,HepB3_coverage_pct,81.0
2003-12-31,SYR,MCV1_measles_coverage_pct,83.0
2003-12-31,TCD,BCG_coverage_pct,40.0
2003-12-31,TCD,DTP3_coverage_pct,23.0
2003-12-31,TCD,HepB3_coverage_pct,0.0
2003-12-31,TCD,MCV1_measles_coverage_pct,23.0
2003-12-31,TGO,BCG_coverage_pct,79.0
2003-12-31,TGO,DTP3_coverage_pct,72.0
2003-12-31,TGO,HepB3_coverage_pct,0.0
2003-12-31,TGO,MCV1_measles_coverage_pct,68.0
2003-12-31,THA,BCG_coverage_pct,99.0
2003-12-31,THA,DTP3_coverage_pct,98.0
2003-12-31,THA,HepB3_coverage_pct,96.0
2003-12-31,THA,MCV1_measles_coverage_pct,96.0
2003-12-31,TJK,BCG_coverage_pct,98.0
2003-12-31,TJK,DTP3_coverage_pct,85.0
2003-12-31,TJK,HepB3_coverage_pct,58.0
2003-12-31,TJK,MCV1_measles_coverage_pct,91.0
2003-12-31,TKM,BCG_coverage_pct,99.0
2003-12-31,TKM,DTP3_coverage_pct,83.0
2003-12-31,TKM,HepB3_coverage_pct,97.0
2003-12-31,TKM,MCV1_measles_coverage_pct,97.0
2003-12-31,TLS,BCG_coverage_pct,72.0
2003-12-31,TLS,DTP3_coverage_pct,55.0
2003-12-31,TLS,HepB3_coverage_pct,0.0
2003-12-31,TLS,MCV1_measles_coverage_pct,55.0
2003-12-31,TON,BCG_coverage_pct,99.0
2003-12-31,TON,DTP3_coverage_pct,98.0
2003-12-31,TON,HepB3_coverage_pct,93.0
2003-12-31,TON,MCV1_measles_coverage_pct,99.0
2003-12-31,TTO,DTP3_coverage_pct,91.0
2003-12-31,TTO,HepB3_coverage_pct,76.0
2003-12-31,TTO,MCV1_measles_coverage_pct,88.0
2003-12-31,TUN,BCG_coverage_pct,93.0
2003-12-31,TUN,DTP3_coverage_pct,95.0
2003-12-31,TUN,HepB3_coverage_pct,92.0
2003-12-31,TUN,MCV1_measles_coverage_pct,90.0
2003-12-31,TUR,BCG_coverage_pct,88.0
2003-12-31,TUR,DTP3_coverage_pct,68.0
2003-12-31,TUR,HepB3_coverage_pct,68.0
2003-12-31,TUR,MCV1_measles_coverage_pct,75.0
2003-12-31,TUV,BCG_coverage_pct,99.0
2003-12-31,TUV,DTP3_coverage_pct,93.0
2003-12-31,TUV,HepB3_coverage_pct,95.0
2003-12-31,TUV,MCV1_measles_coverage_pct,95.0
2003-12-31,TZA,BCG_coverage_pct,91.0
2003-12-31,TZA,DTP3_coverage_pct,95.0
2003-12-31,TZA,HepB3_coverage_pct,95.0
2003-12-31,TZA,MCV1_measles_coverage_pct,97.0
2003-12-31,UGA,BCG_coverage_pct,87.0
2003-12-31,UGA,DTP3_coverage_pct,59.0
2003-12-31,UGA,HepB3_coverage_pct,44.0
2003-12-31,UGA,MCV1_measles_coverage_pct,64.0
2003-12-31,UKR,BCG_coverage_pct,98.0
2003-12-31,UKR,DTP3_coverage_pct,97.0
2003-12-31,UKR,HepB3_coverage_pct,77.0
2003-12-31,UKR,MCV1_measles_coverage_pct,99.0
2003-12-31,URY,BCG_coverage_pct,99.0
2003-12-31,URY,DTP3_coverage_pct,91.0
